weight,key,mean_auc_CEDAR,mean_auc01_CEDAR,pval_icore_CEDAR,pval_pep_CEDAR,mean_auc_PRIME,mean_auc01_PRIME,pval_icore_PRIME,pval_pep_PRIME
Inv-KL,hydrophobicity-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned,,,,,0.6118442347573425,0.5262758918384164,100.0,100.0
Inv-KL,aliphatic_index-hydrophobicity-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.6061093242599346,0.5277401237587963,100.0,100.0
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-blsm_mut_score,,,,,0.6427861116029906,0.520300311896782,100.0,100.0
Inv-KL-Mask,isoelectric_point-blsm_mut_score-foreignness_score,,,,,0.6329557249951692,0.532952356748815,100.0,100.0
Inv-KL-Mask,hydrophobicity-dissimilarity_score-ratio_rank-Total_Gene_TPM,,,,,0.6491535394789756,0.5231196810092764,100.0,100.0
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-Total_Gene_TPM,,,,,0.6361283961252131,0.5110131471217114,100.0,100.0
Inv-KL-Mask,dissimilarity_score-ratio_rank,,,,,0.6514888670287252,0.551900734436224,100.0,100.0
Inv-KL,blsm_mut_score-ratio_rank_squared-foreignness_score,,,,,0.6165359767172636,0.558586066192381,100.0,100.0
Inv-KL-Mask,aliphatic_index-isoelectric_point-blsm_mut_score,,,,,0.6244155978562504,0.5312525362381025,100.0,100.0
Inv-KL,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,,,,,0.6266135887343834,0.528723386340735,100.0,100.0
Inv-KL-Mask,aliphatic_index-isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score,,,,,0.6238904919470502,0.5393809287684365,100.0,100.0
Inv-KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.6453156565599433,0.5258923641920659,100.0,100.0
Inv-KL,boman-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned,,,,,0.6217791980272799,0.5131769868630596,100.0,100.0
Inv-KL,boman-isoelectric_point-blsm_mut_score,,,,,0.6085877437015209,0.5068345215890324,100.0,100.0
Inv-KL,aliphatic_index-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,,,,,0.6177237251328391,0.5397679920904817,100.0,100.0
Inv-KL-Mask,isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,,,,,0.6545347684986929,0.5494799065649758,100.0,100.0
Inv-KL-Mask,boman-hydrophobicity-foreignness_score-Total_Gene_TPM,,,,,0.6387870653556376,0.5092506927536948,100.0,100.0
Inv-KL,boman-hydrophobicity-blsm_mut_score-ratio_rank_squared-foreignness_score,,,,,0.6272119293014494,0.5180611135951513,100.0,100.0
Inv-KL-Mask,boman-hydrophobicity-isoelectric_point-Total_Gene_TPM,,,,,0.6401744689238396,0.5070160923353727,100.0,100.0
Inv-KL,aliphatic_index-boman-dissimilarity_score-EL_rank_wt_aligned,,,,,0.6254628649620927,0.5211403424112988,100.0,100.0
Inv-KL,hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score,,,,,0.6301841266319032,0.5299323770705391,100.0,100.0
Inv-KL-Mask,boman-hydrophobicity-dissimilarity_score-ratio_rank,,,,,0.658532361698526,0.5198398513567507,100.0,100.0
Inv-KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.6436691831072227,0.5256159992711802,100.0,100.0
Inv-KL-Mask,isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,,,,,0.6410303382988214,0.5420655117973946,100.0,100.0
Inv-KL,aliphatic_index-boman-hydrophobicity-blsm_mut_score-foreignness_score-Total_Gene_TPM,,,,,0.6122844965091356,0.513888763445034,100.0,100.0
Inv-KL,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank,,,,,0.6235670317553699,0.5266965511602898,100.0,100.0
Inv-KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.6267376475772453,0.517962721776305,100.0,100.0
Inv-KL-Mask,hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,,,,,0.639790489020978,0.5200241801654187,100.0,100.0
Inv-KL,aliphatic_index-isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,,,,,0.6120123373482133,0.544422775775106,100.0,100.0
Inv-KL-Mask,aliphatic_index-boman-blsm_mut_score-ratio_rank-foreignness_score,,,,,0.6340244506756549,0.5229248748859482,100.0,100.0
Inv-KL,isoelectric_point-dissimilarity_score-foreignness_score,,,,,0.610070412784471,0.5518076292190264,100.0,100.0
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank_squared-Total_Gene_TPM,,,,,0.624657991760437,0.5217047038470182,100.0,100.0
Inv-KL,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score,,,,,0.6197876925314211,0.5168551619542314,100.0,100.0
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned,,,,,0.6254608717144347,0.5181013818343536,100.0,100.0
Inv-KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score-Total_Gene_TPM,,,,,0.6354211070848339,0.5281567507077314,100.0,100.0
Inv-KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,,,,,0.6246441320714243,0.5216540096042048,100.0,100.0
Inv-KL,isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,,,,,0.621751016217501,0.554366794982367,100.0,100.0
Inv-KL,dissimilarity_score-EL_rank_wt_aligned-foreignness_score,,,,,0.6147654671443639,0.5520089590688303,100.0,100.0
Inv-KL,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,,,,,0.6165292061856228,0.5273109476954141,100.0,100.0
Inv-KL,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,,,,,0.6178764756154453,0.5268717513236009,100.0,100.0
Inv-KL,boman-Total_Gene_TPM,,,,,0.6054732093319382,0.5153636874266669,100.0,100.0
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,,,,,0.6574636932349155,0.5312597044202287,100.0,100.0
Inv-KL-Mask,aliphatic_index-boman-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.6330699597942512,0.5183209360235274,100.0,100.0
Inv-KL-Mask,dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,,,,,0.6453436728672839,0.545731340448612,100.0,100.0
Inv-KL,boman-foreignness_score,,,,,0.5999391237744157,0.508221279259968,100.0,100.0
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned,,,,,0.6310693065983419,0.5269010086918675,100.0,100.0
Inv-KL,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score,,,,,0.6049532547852142,0.5202072000292771,100.0,100.0
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-dissimilarity_score-ratio_rank-Total_Gene_TPM,,,,,0.6443125969370369,0.525267428049671,100.0,100.0
Inv-KL,boman-hydrophobicity-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.6125789676622437,0.5189076819463674,100.0,100.0
Inv-KL,boman-dissimilarity_score-ratio_rank_squared-Total_Gene_TPM,,,,,0.6381706641857018,0.5218424914027638,100.0,100.0
Inv-KL-Mask,aliphatic_index-hydrophobicity-blsm_mut_score-ratio_rank-Total_Gene_TPM,,,,,0.6400414919922883,0.5227358291085493,100.0,100.0
Inv-KL,boman-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,,,,,0.6131411515272728,0.5174329515777595,100.0,100.0
Inv-KL-Mask,hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,,,,,0.6451672469849136,0.5149839920047978,100.0,100.0
Inv-KL,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank-Total_Gene_TPM,,,,,0.6259909351909132,0.5236871544668465,100.0,100.0
Inv-KL,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,,,,,0.6089972590747325,0.522274425395276,100.0,100.0
Inv-KL,boman-blsm_mut_score-ratio_rank,,,,,0.6171549825867743,0.5162238447495473,100.0,100.0
Inv-KL,boman-hydrophobicity-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,,,,,0.6273723338941289,0.5165821570316824,100.0,100.0
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-Total_Gene_TPM,,,,,0.6353970285260694,0.5163117524947375,100.0,100.0
Inv-KL-Mask,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,,,,,0.6389044709831144,0.5156324954030554,100.0,100.0
Inv-KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.6250468188063524,0.5186012987402864,100.0,100.0
Inv-KL-Mask,aliphatic_index-boman-isoelectric_point-ratio_rank-foreignness_score,,,,,0.6189340096865128,0.5226944795810462,100.0,100.0
Inv-KL,boman-isoelectric_point-dissimilarity_score-ratio_rank-Total_Gene_TPM,,,,,0.6246823313518954,0.5220370250156813,100.0,100.0
Inv-KL-Mask,boman-hydrophobicity-ratio_rank,,,,,0.643609784210902,0.5135566124301159,100.0,100.0
Inv-KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,,,,,0.6376255169673618,0.5182676588947109,100.0,100.0
Inv-KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.6467234028630836,0.5258656199710988,100.0,100.0
Inv-KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,,,,,0.6228297790526787,0.5271984598901046,100.0,100.0
Inv-KL,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-foreignness_score,,,,,0.6197170537946532,0.5200402436575636,100.0,100.0
Inv-KL-Mask,aliphatic_index-blsm_mut_score-Total_Gene_TPM,,,,,0.623206643602854,0.5332936626231031,100.0,100.0
Inv-KL,aliphatic_index-blsm_mut_score-foreignness_score-Total_Gene_TPM,,,,,0.6105933819639725,0.5398437367418807,100.0,100.0
Inv-KL,aliphatic_index-hydrophobicity-isoelectric_point-ratio_rank,,,,,0.6025597114371101,0.5257657989155782,100.0,100.0
Inv-KL,aliphatic_index-boman-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.620940630881956,0.5301990864045985,100.0,100.0
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-foreignness_score,,,,,0.6346018504333649,0.52505320647827,100.0,100.0
Inv-KL-Mask,aliphatic_index-boman-isoelectric_point-ratio_rank-foreignness_score-Total_Gene_TPM,,,,,0.6239459042868337,0.5178297297485671,100.0,100.0
Inv-KL,aliphatic_index-boman-isoelectric_point-blsm_mut_score-ratio_rank_squared,,,,,0.6194410850476416,0.5259786476624081,100.0,100.0
Inv-KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score,,,,,0.650728375268404,0.5191260338974423,100.0,100.0
Inv-KL-Mask,boman-isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score,,,,,0.6277046185568801,0.5210944089215427,100.0,100.0
Inv-KL-Mask,hydrophobicity-isoelectric_point-blsm_mut_score-foreignness_score,,,,,0.6385765056677737,0.5159893457416822,100.0,100.0
Inv-KL-Mask,boman-hydrophobicity-dissimilarity_score,,,,,0.6515063217987074,0.5138911085749701,100.0,100.0
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,,,,,0.6217795982513419,0.5170396004107952,100.0,100.0
Inv-KL,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,,,,,0.6231940758359846,0.5227588558008873,100.0,100.0
Inv-KL-Mask,hydrophobicity-blsm_mut_score-ratio_rank,,,,,0.6498936322860407,0.5221113974551442,100.0,100.0
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,,,,,0.6334854865244974,0.5225693244888714,100.0,100.0
Inv-KL-Mask,hydrophobicity-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,,,,,0.6477847735574904,0.5202054442244619,100.0,100.0
Inv-KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point,,,,,0.6266096062327187,0.5211658987881338,100.0,100.0
Inv-KL,ratio_rank-foreignness_score-Total_Gene_TPM,,,,,0.6098217489540555,0.5614251929632715,100.0,100.0
Inv-KL,blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,,,,,0.60715797400354,0.555658102246759,100.0,100.0
Inv-KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,,,,,0.6485521686990212,0.526180341782574,100.0,100.0
Inv-KL,boman-hydrophobicity-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,,,,,0.618680327256703,0.5210596954033977,100.0,100.0
Inv-KL-Mask,isoelectric_point-ratio_rank-Total_Gene_TPM,,,,,0.6236974540889048,0.5465262599401949,100.0,100.0
Inv-KL-Mask,isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,,,,,0.6366879562154212,0.539030004494112,100.0,100.0
Inv-KL,boman-hydrophobicity-isoelectric_point-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.6106374862834587,0.5160022810916728,100.0,100.0
Inv-KL,boman-hydrophobicity-blsm_mut_score-ratio_rank-foreignness_score,,,,,0.616031248051766,0.5133142427104284,100.0,100.0
Inv-KL,aliphatic_index-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,,,,,0.6249093166637832,0.5462346546834148,100.0,100.0
Inv-KL,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank_squared-foreignness_score,,,,,0.6269072115572245,0.5284760085223958,100.0,100.0
Inv-KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank,,,,,0.625001686088172,0.514834549227178,100.0,100.0
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,,,,,0.6368523947294596,0.5168145681535754,100.0,100.0
Inv-KL-Mask,hydrophobicity-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.652786866861423,0.5242271870040105,100.0,100.0
Inv-KL,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.6184828034067014,0.5223685927337098,100.0,100.0
Inv-KL,boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.6303003865431536,0.5172602577065968,100.0,100.0
Inv-KL-Mask,boman-isoelectric_point-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.6328397424228678,0.5105463754743285,100.0,100.0
Inv-KL,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,,,,,0.6216308898271216,0.5394288495932705,100.0,100.0
Inv-KL,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,,,,,0.6329031297485289,0.5279526504562471,100.0,100.0
Inv-KL-Mask,boman-hydrophobicity-blsm_mut_score-ratio_rank-foreignness_score,,,,,0.6443988725408829,0.5138388925783927,100.0,100.0
Inv-KL,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,,,,,0.6368437352085365,0.5211081705374853,100.0,100.0
Inv-KL,aliphatic_index-isoelectric_point-ratio_rank_squared,,,,,0.6001313233292249,0.5405081062517151,100.0,100.0
Inv-KL-Mask,isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,,,,,0.6247545664572364,0.548729414546458,100.0,100.0
Inv-KL,boman-hydrophobicity-dissimilarity_score-ratio_rank_squared-Total_Gene_TPM,,,,,0.6389062879389013,0.5175869905245263,100.0,100.0
Inv-KL,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,,,,,0.6135119663137614,0.5239301997494314,100.0,100.0
Inv-KL,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,,,,,0.6228474380374399,0.5241367937362781,100.0,100.0
Inv-KL-Mask,isoelectric_point-ratio_rank,,,,,0.6206787894796539,0.5530747681682102,100.0,100.0
Inv-KL,boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared,,,,,0.6419544662291908,0.5237615082915957,100.0,100.0
Inv-KL,isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,,,,,0.6136473001332948,0.5546314023483834,100.0,100.0
Inv-KL,boman-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,,,,,0.6189002914786341,0.5262714401270767,100.0,100.0
Inv-KL,hydrophobicity-ratio_rank_squared-EL_rank_wt_aligned,,,,,0.6100484645794457,0.5290878419467192,100.0,100.0
Inv-KL,isoelectric_point-foreignness_score,,,,,0.590820823754465,0.5501338676848765,100.0,100.0
Inv-KL-Mask,aliphatic_index-boman-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,,,,,0.6291873715503113,0.5171885129131499,100.0,100.0
Inv-KL-Mask,dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.6437179196871301,0.5422343462057386,100.0,100.0
Inv-KL,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,,,,,0.6221034318281413,0.5213478234470567,100.0,100.0
Inv-KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.6223797795554635,0.5145471334484433,100.0,100.0
Inv-KL,boman-hydrophobicity-isoelectric_point-blsm_mut_score-foreignness_score,,,,,0.6079696720511296,0.5059570929196421,100.0,100.0
Inv-KL,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,,,,,0.6183135534812709,0.5290911730673367,100.0,100.0
Inv-KL,aliphatic_index-hydrophobicity-dissimilarity_score,,,,,0.6145442880681674,0.5208136901644728,100.0,100.0
Inv-KL,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,,,,,0.6253408932376076,0.5285593979408202,100.0,100.0
Inv-KL-Mask,aliphatic_index-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,,,,,0.6258429939605084,0.5323130538913944,100.0,100.0
Inv-KL-Mask,boman-isoelectric_point-ratio_rank-foreignness_score-Total_Gene_TPM,,,,,0.6331491955090514,0.512187274600827,100.0,100.0
Inv-KL,hydrophobicity-blsm_mut_score,,,,,0.6055054288251226,0.5173453864433356,100.0,100.0
Inv-KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,,,,,0.6418980773658051,0.5430907948636352,100.0,100.0
Inv-KL,boman-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,,,,,0.6095387970149932,0.5145547722602414,100.0,100.0
Inv-KL,boman-hydrophobicity-blsm_mut_score-Total_Gene_TPM,,,,,0.6148255200847603,0.5130661624614122,100.0,100.0
Inv-KL,boman-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,,,,,0.6154960928960969,0.5180531954728413,100.0,100.0
Inv-KL,boman-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,,,,,0.6241937493953961,0.5265398588684969,100.0,100.0
Inv-KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,,,,,0.6189831927169502,0.5201463555292941,100.0,100.0
Inv-KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score,,,,,0.6186073026204802,0.5200868735945688,100.0,100.0
Inv-KL-Mask,boman-hydrophobicity-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned,,,,,0.6358825734509492,0.5120629667130019,100.0,100.0
Inv-KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.6519034577324708,0.516433356424123,100.0,100.0
Inv-KL,aliphatic_index-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,,,,,0.6133368809102461,0.5463639653288546,100.0,100.0
Inv-KL,hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,,,,,0.6177402903144582,0.5261976660065055,100.0,100.0
Inv-KL,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score,,,,,0.616172679861266,0.5381890394085111,100.0,100.0
Inv-KL,aliphatic_index-boman-hydrophobicity-ratio_rank-foreignness_score,,,,,0.6067009139534915,0.5198864077562957,100.0,100.0
Inv-KL,boman-isoelectric_point-dissimilarity_score-foreignness_score,,,,,0.615964027151456,0.5179964526932181,100.0,100.0
Inv-KL,boman-hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score,,,,,0.6100428379574563,0.5157901290624045,100.0,100.0
Inv-KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,,,,,0.6450319303059919,0.5202945846711122,100.0,100.0
Inv-KL,dissimilarity_score-Total_Gene_TPM,,,,,0.6195891251376455,0.5491234086646158,100.0,100.0
Inv-KL,aliphatic_index-isoelectric_point-ratio_rank,,,,,0.5970758150867277,0.5393645290088068,100.0,100.0
Inv-KL-Mask,boman-isoelectric_point-ratio_rank,,,,,0.6313858626798067,0.5128267870771718,100.0,100.0
Inv-KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,,,,,0.644142909338343,0.5219089323422346,100.0,100.0
Inv-KL,hydrophobicity-isoelectric_point-blsm_mut_score-foreignness_score,,,,,0.6023725699447964,0.5185821099762996,100.0,100.0
Inv-KL,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.6187355322376392,0.5244423109153844,100.0,100.0
Inv-KL,boman-hydrophobicity-ratio_rank_squared-Total_Gene_TPM,,,,,0.6245823904627277,0.5173854015807219,100.0,100.0
Inv-KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,,,,,0.6231284267706024,0.5284923149819971,100.0,100.0
Inv-KL-Mask,boman-isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,,,,,0.6334577885192333,0.5100660829476981,100.0,100.0
Inv-KL,hydrophobicity-ratio_rank-Total_Gene_TPM,,,,,0.6048873288781739,0.5283109821950698,100.0,100.0
Inv-KL,isoelectric_point-ratio_rank-EL_rank_wt_aligned,,,,,0.5976082211119363,0.5582238470031657,100.0,100.0
Inv-KL,aliphatic_index-blsm_mut_score-ratio_rank_squared,,,,,0.6093735797296426,0.5434853224139546,100.0,100.0
Inv-KL-Mask,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.6445127207956983,0.5069202812171076,100.0,100.0
Inv-KL-Mask,hydrophobicity-blsm_mut_score-ratio_rank-Total_Gene_TPM,,,,,0.6461147900010916,0.5220132417359662,100.0,100.0
Inv-KL-Mask,isoelectric_point-dissimilarity_score-EL_rank_wt_aligned,,,,,0.6506333592998605,0.5459528779596995,100.0,100.0
Inv-KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-Total_Gene_TPM,,,,,0.6377571711099942,0.5164540603798364,100.0,100.0
Inv-KL-Mask,dissimilarity_score-Total_Gene_TPM,,,,,0.6376142313851898,0.5426654515945777,100.0,100.0
Inv-KL,boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score,,,,,0.6272128081430379,0.519246570650412,100.0,100.0
Inv-KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,,,,,0.6465501318089859,0.5322498814203553,100.0,100.0
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared,,,,,0.638933622766625,0.5238295103905005,100.0,100.0
Inv-KL,boman-hydrophobicity-foreignness_score-Total_Gene_TPM,,,,,0.6062579858904418,0.5151562893411148,100.0,100.0
Inv-KL-Mask,boman-isoelectric_point-blsm_mut_score-ratio_rank,,,,,0.6337588799845586,0.5140486448939928,100.0,100.0
Inv-KL-Mask,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score,,,,,0.633163771159908,0.5264123053601558,100.0,100.0
Inv-KL-Mask,hydrophobicity-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,,,,,0.6504423230961169,0.5171778033797818,100.0,100.0
Inv-KL,aliphatic_index-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,,,,,0.623256421191689,0.5400290992084366,100.0,100.0
Inv-KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,,,,,0.6393890195324361,0.5095495418469836,100.0,100.0
Inv-KL,boman-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,,,,,0.6274572274975209,0.5238846456873968,100.0,100.0
Inv-KL-Mask,isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,,,,,0.6328240814546723,0.5402279189366269,100.0,100.0
Inv-KL,aliphatic_index-boman-blsm_mut_score-ratio_rank_squared-foreignness_score,,,,,0.6198399411186347,0.5259540324183452,100.0,100.0
Inv-KL-Mask,boman-dissimilarity_score-blsm_mut_score-ratio_rank,,,,,0.650636208370519,0.520009174724013,100.0,100.0
Inv-KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared,,,,,0.6402438187579229,0.5185686182345224,100.0,100.0
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank_squared-foreignness_score-Total_Gene_TPM,,,,,0.6207657814438176,0.5212914513123402,100.0,100.0
