weight,key,mean_auc_PRIME,mean_auc01_PRIME,pval_icore_PRIME,pval_pep_PRIME
Inv-KL,boman-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6201037872754847,0.5164840098740581,100,100
Inv-KL-Mask,boman-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6468214186387391,0.5127324468625699,100,100
KL,dissimilarity_score-blsm_mut_score,0.6602664397825073,0.5439223388003275,100,100
KL,blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.642556912777969,0.5556162862709677,100,100
None,dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.6661946111764369,0.5503927677810038,100,100
KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6321555093397112,0.5272744329248158,100,100
Inv-KL-Mask,isoelectric_point-ratio_rank-EL_rank_wt_aligned,0.6158457795936029,0.5497626656146181,100,100
KL,boman-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6309219908899464,0.5336087774378414,100,100
None,aliphatic_index-boman-isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.6317882975328609,0.5369929064125343,100,100
Inv-KL-Mask,boman-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6336024624109086,0.5131425541819837,100,100
KL-Mask,aliphatic_index-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.654355267024602,0.5463625484535184,100,100
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score,0.6498134193777361,0.5344946968517488,100,100
KL,aliphatic_index-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.6350753456220163,0.53151867564422,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.633472439144205,0.5236416743942559,100,100
Inv-KL,boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.6402557963688644,0.5292890576348119,100,100
KL,dissimilarity_score-ratio_rank-Total_Gene_TPM,0.6527780423340168,0.5562754797277378,100,100
Inv-KL-Mask,dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6471993113527562,0.5423812223919661,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6100120472480419,0.5198066441426495,100,100
None,isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.6609323130580174,0.5685324108456699,100,100
None,boman-foreignness_score-Total_Gene_TPM,0.631982425038026,0.5303775193393224,100,100
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score,0.6509816001992541,0.5393119852487809,100,100
KL,aliphatic_index-boman,0.6196622429391923,0.5168642306061986,100,100
KL-Mask,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.637182746095937,0.5344747777311811,100,100
None,hydrophobicity-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6421511508708283,0.5389280591003444,100,100
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6382273130357659,0.5287716090037656,100,100
Inv-KL-Mask,isoelectric_point-EL_rank_wt_aligned,0.6158056065442736,0.5475773532863383,100,100
KL,aliphatic_index-dissimilarity_score-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.6456531218959605,0.5324747246659549,100,100
Inv-KL-Mask,boman-isoelectric_point-ratio_rank-EL_rank_wt_aligned,0.6293939864089342,0.5187433344416331,100,100
Inv-KL-Mask,boman-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6410787580898305,0.517027237762814,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank-foreignness_score-Total_Gene_TPM,0.608628757213012,0.5199950482516116,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned,0.6384377662215657,0.5294468524245055,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-dissimilarity_score-Total_Gene_TPM,0.6360698994498248,0.5241804556909367,100,100
KL,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-foreignness_score,0.6455348018356627,0.5329985056265732,100,100
None,hydrophobicity-EL_rank_wt_aligned-Total_Gene_TPM,0.6364025744192809,0.5332997630908132,100,100
None,boman-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned,0.6418984743772169,0.5361114400497983,100,100
Inv-KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6332507074547988,0.5180072420221375,100,100
KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score,0.6644694829429427,0.5365527243918817,100,100
KL-Mask,boman-hydrophobicity-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6456422082694837,0.5345843344547845,100,100
Inv-KL,boman-hydrophobicity-isoelectric_point-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6126722536328374,0.5107798755186612,100,100
KL,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.6380502278731031,0.5357186649084448,100,100
KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.6364489022077353,0.5292796334635541,100,100
Inv-KL,aliphatic_index-boman-isoelectric_point-ratio_rank-foreignness_score-Total_Gene_TPM,0.6079569035720345,0.5213028304083634,100,100
KL-Mask,boman-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.6368026642040233,0.5279421415589569,100,100
Inv-KL-Mask,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.6454136301048257,0.5062033339376151,100,100
KL-Mask,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-foreignness_score,0.6449083764103835,0.5290380250289787,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score,0.6113210440398115,0.5154155386962807,100,100
KL-Mask,boman-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6308898102078735,0.538975245066857,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6317584718218185,0.5264194095582038,100,100
Inv-KL-Mask,aliphatic_index-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6282952304853655,0.5325783234919733,100,100
KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-foreignness_score,0.6321326518266304,0.5246812645650393,100,100
KL,boman-hydrophobicity-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.6298701535655057,0.523438508029869,100,100
None,aliphatic_index-boman-hydrophobicity-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6365300744435066,0.538140327872071,100,100
KL,aliphatic_index-blsm_mut_score-ratio_rank_squared-foreignness_score,0.6393185474463322,0.5404875327127858,100,100
KL-Mask,boman-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.6345046043709321,0.5363625167166941,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-foreignness_score-Total_Gene_TPM,0.6074173491906377,0.5166380530316645,100,100
Inv-KL-Mask,aliphatic_index-boman-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6307816255061632,0.516512716992212,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6439673365681918,0.5315039129712119,100,100
KL-Mask,ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6567646891495315,0.5672892653005093,100,100
None,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared,0.6488372218850552,0.5374900292738465,100,100
KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank,0.6382268214440479,0.5295979108649049,100,100
KL-Mask,boman-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned,0.6436166348067814,0.5440760284128577,100,100
KL,hydrophobicity-EL_rank_wt_aligned-foreignness_score,0.6320220806061673,0.5233399207938544,100,100
Inv-KL,hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6141741155148371,0.5264187423132477,100,100
KL-Mask,aliphatic_index-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6483234903919862,0.5433840517610875,100,100
KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6409982946262253,0.5361091685306214,100,100
None,hydrophobicity-isoelectric_point-ratio_rank_squared,0.6438293656704674,0.5363686957867453,100,100
Inv-KL,boman-isoelectric_point-dissimilarity_score-blsm_mut_score,0.6225481338630166,0.5073167899621215,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.6248829091608588,0.5226735503357745,100,100
None,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6457517816383137,0.5420091643085317,100,100
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.6488722280051573,0.5266087683908579,100,100
KL-Mask,aliphatic_index-dissimilarity_score-ratio_rank,0.6622649829566782,0.5369941612054066,100,100
None,aliphatic_index-boman,0.6267044672145828,0.5307094387725221,100,100
Inv-KL,hydrophobicity-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6278594066633681,0.5261191264746274,100,100
None,boman-dissimilarity_score-ratio_rank_squared,0.6565175634480757,0.5415350132436613,100,100
KL,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.634876107186873,0.5214547594516566,100,100
KL,aliphatic_index-blsm_mut_score,0.6358552086740297,0.5263497447439452,100,100
KL,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank,0.6422743760361603,0.5299620236989759,100,100
KL-Mask,aliphatic_index-hydrophobicity-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6462640948046596,0.5374664082646838,100,100
Inv-KL,hydrophobicity-dissimilarity_score-ratio_rank_squared-Total_Gene_TPM,0.631195839631675,0.5239370966951906,100,100
Inv-KL,ratio_rank_squared-Total_Gene_TPM,0.6111010988995351,0.5606753850100862,100,100
KL-Mask,hydrophobicity-isoelectric_point-ratio_rank-foreignness_score,0.6522697011221201,0.5328779033951129,100,100
Inv-KL-Mask,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank,0.6467602579003555,0.5204967449854032,100,100
Inv-KL,isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6112982911752132,0.5463432200861226,100,100
KL,isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6521559549387792,0.5614215018332891,100,100
None,aliphatic_index-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.6421392855211089,0.5404731750578189,100,100
Inv-KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6435218382918453,0.5267018041626392,100,100
Inv-KL-Mask,boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6366436100239167,0.507339535793716,100,100
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6406687088914543,0.5263822567962082,100,100
Inv-KL,aliphatic_index-hydrophobicity-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6087890860221783,0.5278707007035884,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6380737004590545,0.5267752284691674,100,100
None,isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.64919461710617,0.5564557165777739,100,100
KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score,0.6635893145050454,0.5480326200095694,100,100
Inv-KL,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.6375324605604878,0.5316587119562071,100,100
KL,aliphatic_index-boman-isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score,0.6371704243439802,0.5345368617636919,100,100
None,hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6428175930905858,0.53083972885578,100,100
Inv-KL,boman-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6242287957386037,0.5219205996150008,100,100
None,isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6497921115892974,0.5574287355868057,100,100
KL,boman-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6282836661620601,0.5302426466139695,100,100
Inv-KL-Mask,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6438423872206717,0.5142526634354753,100,100
KL-Mask,aliphatic_index-hydrophobicity-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.646331725435709,0.5353620276333976,100,100
KL,aliphatic_index-hydrophobicity-dissimilarity_score,0.6388402620241245,0.5198808851938116,100,100
Inv-KL-Mask,dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.641354202250522,0.548641712107786,100,100
KL-Mask,boman-hydrophobicity-blsm_mut_score-EL_rank_wt_aligned,0.6433728223227884,0.5248386310541644,100,100
None,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.649000207941977,0.5371484965303536,100,100
None,boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.6540550052262336,0.5463556912187529,100,100
KL-Mask,boman-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.6450094938410866,0.5365887975324616,100,100
KL-Mask,boman-ratio_rank-EL_rank_wt_aligned,0.6295165710338342,0.5274386573280598,100,100
Inv-KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-foreignness_score-Total_Gene_TPM,0.6355519704915562,0.526778526377207,100,100
KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6393297516413587,0.5295370497199541,100,100
KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.65779660364493,0.5447549274408919,100,100
KL,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score,0.6447568157087112,0.5321671122984835,100,100
None,isoelectric_point-dissimilarity_score-ratio_rank_squared,0.6661089206723834,0.5633608768299393,100,100
KL-Mask,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.6452078300938753,0.5283520722102968,100,100
Inv-KL,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-foreignness_score,0.6104171963280872,0.5250839023845293,100,100
KL-Mask,aliphatic_index-boman-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned,0.6336207107612774,0.5315822775680079,100,100
None,boman-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6397918777677606,0.5381328632534994,100,100
KL,hydrophobicity-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6391388606980659,0.5366708816434976,100,100
KL-Mask,boman-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.62936243943611,0.5299225751108105,100,100
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6334000209038904,0.5114258647977059,100,100
Inv-KL,aliphatic_index-boman-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6101013675065683,0.5262081369344473,100,100
Inv-KL-Mask,aliphatic_index-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6304383238731105,0.5380025840105703,100,100
KL,aliphatic_index-boman-hydrophobicity-ratio_rank-foreignness_score,0.6284797346009006,0.5233963437111624,100,100
KL,hydrophobicity-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6347790674252565,0.5316472362966862,100,100
KL,boman-dissimilarity_score-ratio_rank,0.6408340111454368,0.5312700432167954,100,100
Inv-KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-foreignness_score,0.6435349136552035,0.528105174803956,100,100
KL,isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6534510308672257,0.5592171540552668,100,100
KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6479938207339726,0.5301755644303066,100,100
None,boman-blsm_mut_score-ratio_rank_squared,0.651312967493728,0.5413835827860399,100,100
KL,isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6521090603752787,0.5472852721455951,100,100
None,boman-hydrophobicity-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.6442824533785511,0.5345849838636064,100,100
KL-Mask,boman-hydrophobicity-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.6503507035317706,0.5340298121687858,100,100
Inv-KL-Mask,hydrophobicity-isoelectric_point-ratio_rank,0.6337554813364531,0.5211152967941007,100,100
Inv-KL,foreignness_score,0.5937985789196092,0.5522203790575445,100,100
KL-Mask,blsm_mut_score-ratio_rank_squared,0.6777558887536708,0.5779425064365945,100,100
KL-Mask,aliphatic_index-boman-dissimilarity_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.6423570211037398,0.5405854051024339,100,100
KL,aliphatic_index-isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score,0.6429039929133756,0.5332684833913894,100,100
KL-Mask,aliphatic_index-boman-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.6346452271924359,0.5293830675264453,100,100
KL,boman-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6312135338447564,0.5344817666498443,100,100
Inv-KL,boman-hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6158637611266621,0.5179263045891609,100,100
Inv-KL,aliphatic_index-boman-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.611559543902199,0.5259469433748691,100,100
Inv-KL,aliphatic_index-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.620891291062948,0.5377089564134779,100,100
KL,dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6533080682451364,0.5453891799801479,100,100
Inv-KL-Mask,hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank,0.6586584114421602,0.5208713135972666,100,100
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-EL_rank_wt_aligned-foreignness_score,0.641373115572964,0.5256309936174438,100,100
Inv-KL,boman-hydrophobicity-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6129052199626381,0.5126223542592259,100,100
Inv-KL,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6276634322512845,0.5314683149670593,100,100
KL-Mask,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.6365243513494875,0.5313831002716511,100,100
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-foreignness_score,0.6267629090137998,0.5228051436202179,100,100
Inv-KL,aliphatic_index-hydrophobicity-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.6183109722462682,0.5273041639514102,100,100
KL,aliphatic_index-boman-isoelectric_point-ratio_rank-Total_Gene_TPM,0.6238625475502586,0.5214342051945559,100,100
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank_squared,0.6375761865290795,0.5362166491899494,100,100
Inv-KL-Mask,EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6225006159695898,0.5457676449101072,100,100
KL-Mask,aliphatic_index-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.6626188894375353,0.5382693716717181,100,100
KL-Mask,boman-ratio_rank-foreignness_score-Total_Gene_TPM,0.6339073788633541,0.5407234028178179,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-dissimilarity_score-foreignness_score-Total_Gene_TPM,0.6342210901456736,0.524691000046387,100,100
Inv-KL-Mask,aliphatic_index-isoelectric_point-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6150946944575296,0.537868435672046,100,100
Inv-KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.6512645080666836,0.5212087039039695,100,100
None,dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6646506197371649,0.5629162285996767,100,100
KL-Mask,aliphatic_index-hydrophobicity-ratio_rank_squared,0.653561649922734,0.5301545544298668,100,100
None,hydrophobicity-isoelectric_point-blsm_mut_score,0.6482116801071769,0.5279643862443026,100,100
None,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.6520557325654026,0.5325189968719231,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.6270668462534615,0.5207186982193277,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6159622069096996,0.5247582431625724,100,100
None,aliphatic_index-boman-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned,0.6321854447167466,0.5380225745958758,100,100
Inv-KL,isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6047512021021207,0.5553924346568324,100,100
Inv-KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6354157548800314,0.5250845835453836,100,100
KL-Mask,boman-isoelectric_point-dissimilarity_score-foreignness_score,0.6336032317521443,0.5333332415667743,100,100
None,aliphatic_index-hydrophobicity-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6434421046518394,0.5267879337590361,100,100
Inv-KL-Mask,boman-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.6515815469885032,0.522851038573269,100,100
None,isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score,0.6700549252438371,0.5669572586015573,100,100
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-blsm_mut_score-foreignness_score,0.6394573301738113,0.5185822330845583,100,100
KL,aliphatic_index-boman-foreignness_score,0.6187663623731469,0.5186864752524579,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.6346107557489771,0.5270785522115244,100,100
Inv-KL-Mask,boman-hydrophobicity-dissimilarity_score-ratio_rank-Total_Gene_TPM,0.647720345300462,0.5115803757866001,100,100
KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.6557884564863985,0.5376884217730767,100,100
KL,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6402590705373516,0.5241677802552261,100,100
Inv-KL,boman-ratio_rank-foreignness_score-Total_Gene_TPM,0.6116062852862977,0.524524495122964,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.6505583995333588,0.5326357425729178,100,100
Inv-KL,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6353176838691772,0.5280941586611485,100,100
Inv-KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned,0.6348139582845665,0.5321426095345497,100,100
KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.6607510103661006,0.5394947780807934,100,100
KL,isoelectric_point-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6411709622496331,0.5592785928458954,100,100
KL-Mask,hydrophobicity-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6565624886831374,0.5444467861393623,100,100
Inv-KL-Mask,isoelectric_point-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.6493530236213934,0.5315651840336851,100,100
None,boman-EL_rank_wt_aligned,0.627926914963265,0.5346677982934531,100,100
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.6383045795324067,0.53432109154399,100,100
Inv-KL-Mask,boman-hydrophobicity-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6379578247816353,0.507663540839367,100,100
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.632312828437917,0.5156229492578367,100,100
None,boman-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.6425201721080078,0.5430641020019159,100,100
Inv-KL,aliphatic_index-isoelectric_point-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.6087691557316177,0.5409667808235803,100,100
Inv-KL-Mask,dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6378694879930392,0.5442341113772982,100,100
Inv-KL,aliphatic_index-hydrophobicity-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6168679423465676,0.5288022746408014,100,100
None,hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.6551288809085017,0.5347297158021503,100,100
