weight,key,mean_auc_CEDAR,mean_auc01_CEDAR,pval_icore_CEDAR,pval_pep_CEDAR
KL,hydrophobicity-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7211542633620492,0.5833771133072643,0.10070000000000001,0.00019999999999997797
Inverted-KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-foreignness_score-Total_Gene_TPM,0.7149479325637108,0.5819184985058278,0.37529999999999997,0.0038000000000000256
Inverted-KL-Mask,hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7095263893621452,0.5767604892615087,0.5903,0.019499999999999962
Inverted-KL-Mask,isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.6903838691982509,0.5680219154745119,0.9845,0.33819999999999995
None,boman-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7305596507973025,0.5792890828383466,0.0026000000000000467,0.0
Inverted-KL,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared,0.7381437926215099,0.5920963405062594,0.0012999999999999678,0.0
Inverted-KL,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.731358284141214,0.5881137567655581,0.014499999999999957,0.0
KL,hydrophobicity-ratio_rank,0.7160564962071476,0.5823428058020303,0.26549999999999996,0.0006000000000000449
Inverted-KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7100194069904512,0.5730272295150485,0.5787,0.016599999999999948
Inverted-KL-Mask,boman-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.7083108038891412,0.5728385662634305,0.6481,0.021100000000000008
KL,hydrophobicity-isoelectric_point-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7290430296224364,0.5834369499195156,0.008499999999999952,0.0
KL-Mask,boman-hydrophobicity-ratio_rank-EL_rank_wt_aligned,0.7127835625588976,0.5802773635626877,0.44889999999999997,0.0029000000000000137
KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.7267460452576192,0.5842611232493082,0.026499999999999968,0.0
Inverted-KL,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank,0.7248296046308417,0.59132499881697,0.07420000000000004,0.0
KL,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7170407438050934,0.589906491083105,0.23070000000000002,0.00029999999999996696
KL-Mask,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7199093402504169,0.5897049164744008,0.12580000000000002,9.999999999998899e-05
Inverted-KL,aliphatic_index-boman-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.740581031935154,0.590990951841526,0.0004999999999999449,0.0
KL,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7171777007227371,0.5865776328703036,0.22040000000000004,0.00019999999999997797
None,boman-ratio_rank,0.721583198756453,0.5845205274610543,0.04610000000000003,0.0
None,boman-isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score,0.7217281846689738,0.5859888431255684,0.056599999999999984,0.0
None,boman-isoelectric_point-dissimilarity_score-blsm_mut_score,0.7297634623267992,0.5868611783934538,0.0018000000000000238,0.0
None,aliphatic_index-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.7180538335226554,0.587842893876817,0.14659999999999995,0.00029999999999996696
KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score,0.7263906643077589,0.5860940625844037,0.024499999999999966,9.999999999998899e-05
None,aliphatic_index-isoelectric_point-ratio_rank-foreignness_score-Total_Gene_TPM,0.7250220362798625,0.5849091971664341,0.020299999999999985,0.0
KL,aliphatic_index-hydrophobicity-isoelectric_point,0.7211407665251596,0.5882502587526205,0.08630000000000004,0.0
Inverted-KL,aliphatic_index-boman-hydrophobicity-ratio_rank-foreignness_score,0.7281186237149992,0.5867617510969864,0.03469999999999995,0.0
KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7277364592860578,0.5881551553231421,0.01090000000000002,0.0
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7277759241771522,0.5812558001058812,0.016199999999999992,0.0
Inverted-KL-Mask,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7073852246599782,0.5734334569929719,0.6787000000000001,0.028100000000000014
KL,boman-hydrophobicity-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.7148295937029143,0.5825754646269471,0.34340000000000004,0.0009000000000000119
KL,boman-isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7185963102682241,0.5791395262590221,0.16559999999999997,0.00019999999999997797
Inverted-KL,ratio_rank-foreignness_score-Total_Gene_TPM,0.7255738167048285,0.5747129049064627,0.07189999999999996,9.999999999998899e-05
Inverted-KL-Mask,boman-Total_Gene_TPM,0.7127517838373203,0.5756339855252203,0.4648,0.008499999999999952
Inverted-KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7113121968339097,0.5776441068175735,0.5234,0.011800000000000033
None,isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank,0.7145400678419959,0.5837525136516551,0.3055,0.00029999999999996696
KL-Mask,boman-dissimilarity_score-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7240447092655314,0.5805022405032222,0.05379999999999996,0.0
KL-Mask,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.717506798439466,0.585360851691849,0.22330000000000005,0.0006000000000000449
KL-Mask,hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score,0.7148568672963096,0.5865762418713655,0.33120000000000005,0.0016000000000000458
None,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.727441126341846,0.5851874713105976,0.010700000000000043,0.0
Inverted-KL-Mask,boman-hydrophobicity-isoelectric_point-foreignness_score-Total_Gene_TPM,0.7116047916676248,0.5729648603833042,0.513,0.012199999999999989
None,aliphatic_index-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7227924117050593,0.5791931185780202,0.04590000000000005,0.0
KL-Mask,hydrophobicity-blsm_mut_score-ratio_rank_squared,0.7237657483263575,0.5858915294803262,0.04200000000000004,9.999999999998899e-05
Inverted-KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7145675707882384,0.5776792328314626,0.39059999999999995,0.005700000000000038
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.7283911624091713,0.5859150184346893,0.01629999999999998,0.0
KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.7177061570800661,0.585354717888894,0.20709999999999995,0.00029999999999996696
KL,dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7164160309261071,0.5771447975290238,0.25270000000000004,0.00039999999999995595
None,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.7192137528547778,0.5889146495559292,0.10850000000000004,0.0
KL-Mask,boman-dissimilarity_score-Total_Gene_TPM,0.7285440889522964,0.5804109009422882,0.0121,0.0
KL-Mask,boman-hydrophobicity-isoelectric_point-blsm_mut_score-foreignness_score,0.7209665421124304,0.5872522029692636,0.09830000000000005,0.00029999999999996696
KL,aliphatic_index-boman-hydrophobicity-ratio_rank-EL_rank_wt_aligned,0.7167787670726757,0.5812197262705022,0.24370000000000003,0.00039999999999995595
Inverted-KL,aliphatic_index-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7235443912264905,0.589081686323691,0.09079999999999999,0.0
Inverted-KL,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank_squared-Total_Gene_TPM,0.7349261710638926,0.5940910566074624,0.005199999999999982,0.0
Inverted-KL-Mask,aliphatic_index-blsm_mut_score-Total_Gene_TPM,0.7097499477841529,0.572965569048538,0.5826,0.019100000000000006
Inverted-KL-Mask,isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.6879545878009481,0.5696833737954969,0.9901,0.4121
KL,aliphatic_index-boman-hydrophobicity-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.721301264798657,0.5814441848824757,0.0928,9.999999999998899e-05
KL-Mask,boman-isoelectric_point-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7250723483757079,0.5770893207733488,0.03510000000000002,9.999999999998899e-05
KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score,0.72662860576764,0.5857576687140502,0.02310000000000001,0.0
None,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7268732216739424,0.5826499355836318,0.01749999999999996,0.0
KL,hydrophobicity-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7223797533927769,0.5828802852353517,0.07320000000000004,0.00019999999999997797
KL,aliphatic_index-dissimilarity_score-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7240280351375806,0.5849518086358427,0.04179999999999995,0.0
Inverted-KL-Mask,boman-hydrophobicity-dissimilarity_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7105755475160862,0.5760023918953429,0.5519000000000001,0.013700000000000045
KL-Mask,aliphatic_index-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.726924137834651,0.5885571580475868,0.016700000000000048,0.0
Inverted-KL-Mask,boman-hydrophobicity-isoelectric_point-EL_rank_wt_aligned,0.7066241267668097,0.5740535004065245,0.7157,0.031200000000000006
None,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.7267482915297104,0.5884465321158583,0.008900000000000019,0.0
Inverted-KL,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.7252547416314046,0.591293865455868,0.06620000000000004,0.0
Inverted-KL-Mask,boman-isoelectric_point-foreignness_score,0.7081488444765963,0.5725064471978619,0.6568,0.0232
KL,dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7266055901570694,0.5816038406755074,0.013800000000000034,0.0
KL-Mask,boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score,0.7243337211299256,0.5840741038614361,0.04530000000000001,9.999999999998899e-05
KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.7197663039180177,0.5884898863267056,0.11450000000000005,9.999999999998899e-05
None,aliphatic_index-boman-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7276016383656518,0.580840586879931,0.01100000000000001,0.0
Inverted-KL,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.7380408006467855,0.59329937344715,0.0010000000000000009,0.0
Inverted-KL,aliphatic_index-boman-hydrophobicity-blsm_mut_score-EL_rank_wt_aligned,0.7330741340389252,0.5855451622649415,0.007299999999999973,0.0
Inverted-KL-Mask,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.7092324043038479,0.5782107194537897,0.6103000000000001,0.017800000000000038
KL,dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.7168333975564432,0.5798991010043344,0.2217,0.00039999999999995595
KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7235684984097285,0.581094374003207,0.062100000000000044,9.999999999998899e-05
KL-Mask,aliphatic_index-isoelectric_point-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.7319424658938292,0.5858277265128783,0.0014999999999999458,0.0
KL-Mask,aliphatic_index-boman-hydrophobicity-dissimilarity_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.723260369055006,0.5850750087805634,0.06979999999999997,9.999999999998899e-05
Inverted-KL,aliphatic_index-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7280053002783577,0.5833004039475719,0.035599999999999965,0.0
None,aliphatic_index-dissimilarity_score-ratio_rank-foreignness_score,0.7151083206763573,0.58781111087,0.2902,0.00039999999999995595
KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank_squared,0.7228244119479408,0.5894340491467329,0.06000000000000005,9.999999999998899e-05
KL,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7173748754287437,0.582983902963916,0.22729999999999995,0.00029999999999996696
KL,isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.7169845237028555,0.573706754855326,0.20850000000000002,9.999999999998899e-05
KL,aliphatic_index-hydrophobicity-ratio_rank-foreignness_score-Total_Gene_TPM,0.723468919707963,0.5827144167931486,0.05630000000000002,9.999999999998899e-05
Inverted-KL,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.7328245568282089,0.5888934789992502,0.010600000000000054,0.0
KL-Mask,isoelectric_point-ratio_rank-Total_Gene_TPM,0.7116910077033731,0.5684214756313545,0.5094000000000001,0.0039000000000000146
KL,boman-isoelectric_point-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7245150843193695,0.5809559330355348,0.04390000000000005,0.0
Inverted-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7359632570132384,0.591980566232878,0.0020000000000000018,0.0
Inverted-KL-Mask,aliphatic_index-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7086994885410262,0.5719334106209979,0.6291,0.023299999999999987
Inverted-KL,hydrophobicity-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7381864193710895,0.5962163458115333,0.00039999999999995595,0.0
KL,hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7297646984899411,0.5878712849076172,0.006199999999999983,0.0
None,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7327105289324728,0.5883690776060345,0.0009000000000000119,0.0
Inverted-KL-Mask,boman-hydrophobicity-blsm_mut_score-ratio_rank,0.7055031242250958,0.5762730102658402,0.7481,0.03959999999999997
Inverted-KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7385512090463207,0.5890744072232055,0.0014999999999999458,0.0
Inverted-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.7311365484107831,0.5857662554262315,0.012499999999999956,0.0
Inverted-KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7131555910140618,0.5788612638068323,0.4504,0.007299999999999973
Inverted-KL,hydrophobicity-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.7398590701717229,0.596518803507115,0.0007000000000000339,0.0
Inverted-KL,aliphatic_index-isoelectric_point-foreignness_score,0.7267123775276173,0.587465844894382,0.04920000000000002,0.0
None,hydrophobicity-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7307488187834106,0.5846470147495187,0.0021999999999999797,0.0
Inverted-KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.7349075222913921,0.5842095048744627,0.005900000000000016,0.0
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-foreignness_score,0.721777243351903,0.5885373346524262,0.08109999999999995,9.999999999998899e-05
None,hydrophobicity-isoelectric_point-dissimilarity_score,0.725449141713482,0.5893216050874391,0.008700000000000041,0.0
KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.7251621286643455,0.5833815794067287,0.04269999999999996,9.999999999998899e-05
KL-Mask,aliphatic_index-boman-blsm_mut_score-foreignness_score,0.7223954835808081,0.5889482933974592,0.06740000000000002,9.999999999998899e-05
Inverted-KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-Total_Gene_TPM,0.7357981101832896,0.5863891544401492,0.0037000000000000366,0.0
Inverted-KL,aliphatic_index-boman-hydrophobicity-blsm_mut_score-Total_Gene_TPM,0.7345832571251186,0.5842496510679974,0.005800000000000027,0.0
KL-Mask,boman-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7250116041274663,0.5768533592095607,0.034399999999999986,9.999999999998899e-05
None,hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7334597935691216,0.5898176972063338,0.0007000000000000339,0.0
None,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.7311831997135706,0.5893996962239201,0.0019000000000000128,0.0
KL-Mask,boman-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7127133012506746,0.5794172145265684,0.45209999999999995,0.0033999999999999586
Inverted-KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-foreignness_score,0.7070937115449512,0.5824006062340099,0.6984,0.028000000000000025
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7227976236868148,0.5915758352869643,0.057599999999999985,9.999999999998899e-05
KL-Mask,aliphatic_index-isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score,0.716918711539152,0.5901918024640479,0.22119999999999995,0.00019999999999997797
None,aliphatic_index-boman-hydrophobicity-ratio_rank,0.7196943309676045,0.5829426420417361,0.11270000000000002,0.0
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7263849635690073,0.5890448829066757,0.022800000000000042,9.999999999998899e-05
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-EL_rank_wt_aligned-Total_Gene_TPM,0.7290485146103696,0.5799493648407194,0.006299999999999972,0.0
KL-Mask,isoelectric_point-dissimilarity_score-ratio_rank_squared-foreignness_score,0.7121741315479042,0.5771171059110114,0.4839,0.0034999999999999476
KL,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank_squared-foreignness_score,0.7252530907882467,0.5890656198312889,0.029000000000000026,0.0
None,boman-isoelectric_point-dissimilarity_score,0.7283860627878445,0.5872735217500072,0.0030000000000000027,0.0
Inverted-KL-Mask,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.7175986212208798,0.5754395357498442,0.27290000000000003,0.0017000000000000348
None,boman-isoelectric_point-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7360652623501484,0.5825127361035862,0.00029999999999996696,0.0
Inverted-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score,0.7307802163084998,0.586923279311271,0.017199999999999993,0.0
None,isoelectric_point-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.7283865781217546,0.5793897047197131,0.0030000000000000027,0.0
Inverted-KL,boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7440655584423119,0.5947529121236129,0.0,0.0
None,boman-dissimilarity_score-blsm_mut_score,0.7297341500570926,0.5857027711421087,0.0017000000000000348,0.0
None,isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7214659047372425,0.5781248823281286,0.05289999999999995,0.0
None,boman-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.7261593346406011,0.5880166749610494,0.01100000000000001,0.0
Inverted-KL,hydrophobicity-ratio_rank-Total_Gene_TPM,0.7332862474653961,0.5907970843078452,0.008499999999999952,0.0
Inverted-KL,hydrophobicity-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7371596410850387,0.589495915093943,0.0014999999999999458,0.0
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7162469599985233,0.5869920176793644,0.2629,0.0006000000000000449
Inverted-KL,aliphatic_index-boman-ratio_rank,0.7317739666877355,0.5889649897700528,0.011700000000000044,0.0
KL,Total_Gene_TPM,0.7230688171578539,0.574876483069512,0.045599999999999974,0.0
None,boman-hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned,0.7193144625958133,0.579764016576183,0.12129999999999996,0.0
KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-ratio_rank-foreignness_score,0.7157615807089887,0.585544848057342,0.2945,0.0010000000000000009
None,blsm_mut_score-EL_rank_wt_aligned,0.7168656589529674,0.5807454260127721,0.15559999999999996,9.999999999998899e-05
Inverted-KL-Mask,aliphatic_index-boman-isoelectric_point-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7144577684733606,0.5747905345865446,0.38849999999999996,0.005299999999999971
KL-Mask,boman-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7263818632277687,0.5784024059127287,0.02300000000000002,0.0
KL,aliphatic_index-hydrophobicity-Total_Gene_TPM,0.7271420361599076,0.5857267629059568,0.018900000000000028,0.0
KL-Mask,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.7262842235084178,0.589226647202439,0.019199999999999995,9.999999999998899e-05
KL,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7235613031224358,0.582100395435826,0.06510000000000005,0.0
Inverted-KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.7030814323260117,0.5760256978198275,0.8241,0.060799999999999965
Inverted-KL-Mask,aliphatic_index-boman-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.7203184440998579,0.5748807049434613,0.19430000000000003,0.0007000000000000339
None,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.7346355301880668,0.581082441575317,0.0010999999999999899,0.0
Inverted-KL,hydrophobicity-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.734820437971495,0.5908244876902072,0.0037000000000000366,0.0
Inverted-KL-Mask,aliphatic_index-boman-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.7096470425806936,0.5749218385628225,0.5947,0.01429999999999998
KL-Mask,boman-hydrophobicity-isoelectric_point-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.7279766719605686,0.5847013666290396,0.01759999999999995,0.0
None,hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7262568481010239,0.5824475832101531,0.01649999999999996,0.0
None,isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.722596541657429,0.5778238822529693,0.04190000000000005,0.0
KL,isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7179182937861024,0.5719870949192526,0.18379999999999996,0.00039999999999995595
KL-Mask,aliphatic_index-hydrophobicity-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7324917482834351,0.5871401961581811,0.0027000000000000357,0.0
None,boman-hydrophobicity-blsm_mut_score-EL_rank_wt_aligned,0.7244711289639194,0.5825751475723433,0.02300000000000002,0.0
KL,boman-hydrophobicity-isoelectric_point-ratio_rank-Total_Gene_TPM,0.718077532056692,0.5806808425468174,0.20850000000000002,0.00039999999999995595
None,aliphatic_index-boman,0.7270594170997251,0.5870128175203619,0.006900000000000017,0.0
KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7232752952605737,0.5823607991187824,0.06269999999999998,9.999999999998899e-05
KL,aliphatic_index-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7257602053862378,0.5856937624993654,0.02510000000000001,0.0
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7140454044357131,0.5895178917081336,0.3772,0.0013999999999999568
KL,isoelectric_point-blsm_mut_score-Total_Gene_TPM,0.7266905328656621,0.5771997219035927,0.01100000000000001,0.0
Inverted-KL-Mask,aliphatic_index-foreignness_score,0.6991195289823843,0.5734589971607736,0.9065,0.11860000000000004
Inverted-KL,aliphatic_index-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7263864690485972,0.5845099248620437,0.05120000000000002,0.0
None,aliphatic_index-boman-hydrophobicity-EL_rank_wt_aligned-Total_Gene_TPM,0.7303394356327891,0.5802740212637457,0.0042999999999999705,0.0
Inverted-KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.7053992806136296,0.5803630386127057,0.7539,0.038799999999999946
None,aliphatic_index-boman-isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score,0.7229058436814625,0.5876047069791638,0.04149999999999998,0.0
KL-Mask,aliphatic_index-isoelectric_point-ratio_rank-foreignness_score,0.7137934041003114,0.5860495013245861,0.38,0.0012999999999999678
Inverted-KL,boman-blsm_mut_score-ratio_rank-foreignness_score,0.7340172233564767,0.587501546180578,0.006000000000000005,0.0
Inverted-KL-Mask,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score,0.7132102530694493,0.5779244537057164,0.43910000000000005,0.00539999999999996
None,aliphatic_index-hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7253842349189371,0.5830268098065455,0.025499999999999967,0.0
Inverted-KL,aliphatic_index-isoelectric_point-ratio_rank-Total_Gene_TPM,0.7263881767038687,0.5823205013753047,0.05489999999999995,0.0
KL-Mask,boman-hydrophobicity-foreignness_score,0.7170414828890921,0.5830256870225934,0.23750000000000004,0.0004999999999999449
Inverted-KL,boman-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned,0.7423829567568381,0.5938391375146005,0.0,0.0
KL-Mask,aliphatic_index-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.7178962426214207,0.584380731300901,0.17989999999999995,0.00019999999999997797
Inverted-KL-Mask,EL_rank_wt_aligned-foreignness_score,0.687824695063321,0.5567696286870357,0.9928,0.4165
